transaction_amount,recipient_is_new_payee,hours_since_last_login,time_of_day,is_first_payment_to_recipient,deviation_from_avg_transaction_zscore,num_payments_today,account_age_days,is_international,is_fraud
76.4,0,7.19,17,1,0.546,0,1321.6,0,0
198.55,0,50.21,9,0,-0.174,0,1105.9,1,0
101.5,0,12.44,23,0,-0.72,0,928.1,0,0
51.27,0,10.11,12,0,0.187,3,1066.2,0,0
47.86,0,38.45,10,0,1.955,1,986.3,0,0
107.49,0,4.75,13,0,-1.738,0,861.8,0,0
133.94,0,1.3,17,0,0.186,1,566.9,0,0
155.6,0,17.82,18,0,-0.435,5,691.5,0,0
53.39,0,23.05,12,0,-0.341,1,1032.5,0,0
77.4,0,14.3,18,0,-0.084,1,1403.7,0,0
109.56,0,5.48,11,0,-0.275,1,529.6,0,0
48.12,0,15.55,18,0,0.481,2,2054.2,0,0
25.41,0,16.74,17,0,-0.193,2,388.7,0,0
33.6,0,9.84,17,0,-1.73,1,606.8,0,0
54.33,0,1.53,17,0,1.024,2,1051.9,0,0
117.08,0,37.28,8,0,0.903,0,1222.7,0,0
194.44,0,47.61,8,0,-0.485,0,696.5,0,0
21.06,0,43.03,15,1,0.04,1,940.5,0,0
40.14,0,15.54,19,0,0.974,1,861.2,0,0
49.2,1,3.97,7,0,0.827,2,792.7,0,0
131.04,0,13.78,19,0,1.086,2,602.3,0,0
42.57,0,4.8,15,0,0.3,1,1040.9,0,0
46.28,0,20.05,9,0,0.616,0,1065.5,0,0
20.08,0,5.14,23,0,1.127,1,925.8,0,0
100.57,0,26.47,10,0,-0.275,2,1272.1,0,0
58.14,1,5.58,8,0,0.352,2,1039.7,0,0
38.25,0,4.44,16,1,-1.717,1,651.7,0,0
53.49,0,9.4,10,0,-1.264,1,1702.3,0,0
173.81,1,14.46,14,0,0.4,0,1156.7,0,0
28.38,0,40.78,16,0,0.522,0,804.7,0,0
32.61,0,5.21,13,0,-0.31,1,750.6,0,0
193.33,1,39.56,8,0,-0.485,0,744.8,0,0
71.12,0,20.31,8,0,-0.284,2,549.3,0,0
117.84,0,17.23,12,0,0.153,1,681.8,0,0
93.83,0,28.23,8,0,-1.851,0,986.4,0,0
64.71,1,5.26,18,0,0.372,2,1173.6,0,0
49.6,0,7.51,9,0,0.026,0,1609.0,0,0
135.21,0,0.4,8,0,0.198,1,811.4,0,0
179.11,0,23.52,9,1,-0.099,1,1027.3,0,0
167.6,0,1.84,16,0,-1.106,2,1017.3,0,0
24.35,0,34.05,15,0,-0.879,3,678.3,0,0
202.18,0,15.4,1,0,1.219,0,1125.4,0,0
49.19,1,25.58,5,0,-0.514,1,475.8,0,0
35.1,0,9.99,11,0,0.646,1,884.6,0,0
57.75,0,18.39,16,0,-0.866,1,807.7,0,0
135.16,0,0.06,9,1,-0.012,1,700.7,0,0
105.57,0,0.88,12,0,-0.353,2,1065.1,0,0
53.67,0,18.91,9,0,-0.23,1,1612.7,0,0
135.91,0,16.28,13,0,-0.272,0,1342.5,0,0
75.1,0,12.34,19,0,1.155,2,1007.0,0,0
40.98,0,40.53,18,0,1.542,0,1297.4,0,0
36.53,0,2.83,16,0,0.19,1,1825.1,0,0
94.51,0,20.25,15,0,-0.33,0,656.4,0,0
62.17,0,10.68,9,0,-1.063,0,881.6,0,0
20.71,0,23.6,16,0,-1.118,0,1113.6,0,0
137.01,0,13.1,18,0,1.159,1,1152.5,0,0
44.33,0,22.08,22,0,-1.175,1,813.7,0,0
258.09,0,9.48,9,0,-0.352,1,1015.2,0,0
20.24,0,13.11,16,0,0.124,0,833.6,0,0
57.19,0,20.59,9,0,-2.081,2,907.5,0,0
36.78,0,4.69,11,0,-1.0,0,407.7,0,0
29.1,0,11.97,10,0,-1.071,0,1611.7,0,0
44.09,0,32.29,9,1,-0.533,2,366.9,0,0
300.36,0,13.91,17,0,0.207,0,726.2,0,0
75.33,0,1.4,13,0,0.822,1,1173.9,0,0
34.02,0,5.78,12,0,-0.531,0,1413.7,0,0
14.09,0,42.5,0,0,-0.369,2,233.7,0,0
15.44,0,6.17,15,0,-0.096,0,828.1,0,0
42.27,0,14.88,14,0,-0.644,0,1235.3,0,0
38.91,0,21.31,6,0,0.334,1,889.0,0,0
55.12,0,20.19,14,0,0.359,2,1056.7,0,0
9.67,0,23.3,17,0,-2.177,1,742.9,0,0
1087.08,1,1.47,0,0,1.412,4,29.3,0,1
61.69,0,17.47,14,0,0.512,1,1182.3,0,0
159.74,0,10.76,17,0,0.102,1,520.3,1,0
264.92,0,0.47,14,0,0.207,1,2023.2,0,0
13.33,0,13.01,12,0,0.944,3,188.5,0,0
33.74,0,10.06,16,0,-1.429,1,683.7,1,0
32.26,0,8.89,10,0,-1.004,1,548.4,0,0
75.48,0,18.21,15,0,-0.056,1,916.0,0,0
23.65,0,4.52,4,0,-1.857,0,790.3,0,0
278.64,0,3.08,11,0,-0.169,2,1600.8,0,0
69.2,0,10.84,13,0,0.677,0,1870.6,1,0
60.06,0,6.57,9,0,0.317,1,694.5,0,0
258.22,0,13.98,9,1,0.063,1,1111.8,0,0
65.78,0,13.29,9,0,-0.186,1,1060.1,0,0
93.71,0,14.09,15,0,-0.342,0,1095.8,0,0
35.23,0,10.86,9,0,-0.388,1,604.0,0,0
20.8,0,3.03,11,0,0.183,1,595.8,0,0
39.69,1,26.58,9,0,-1.241,1,957.0,0,0
427.92,0,0.97,17,0,1.17,0,1073.0,0,0
114.21,1,34.11,16,0,-0.59,4,493.3,0,0
84.21,0,29.3,11,0,0.446,3,729.2,0,0
29.08,0,26.58,16,0,0.064,1,866.8,0,0
144.69,1,23.06,10,0,-0.923,0,1443.5,0,0
21.03,0,37.42,15,0,1.034,2,1279.7,0,0
17.6,0,41.54,15,0,0.865,0,1583.7,0,0
41.47,0,9.17,13,0,-1.257,1,914.1,0,0
351.19,0,64.98,16,0,-0.059,1,766.3,0,0
334.69,0,10.46,21,1,0.166,0,1540.5,0,0
45.44,1,3.51,12,0,-1.657,1,900.2,0,0
37.6,0,45.33,11,0,-1.696,1,441.0,0,0
16.54,0,4.0,13,1,-0.667,2,1178.9,0,0
71.26,0,1.79,14,0,-1.051,0,355.4,0,0
76.53,0,48.89,9,0,-0.835,1,883.3,0,0
55.09,1,0.82,22,1,1.729,5,20.0,0,1
130.47,0,0.94,19,0,-1.05,1,187.1,0,0
144.62,0,27.57,13,0,-0.098,0,905.8,0,0
56.38,0,84.25,19,0,-0.714,0,895.1,0,0
106.98,0,21.03,19,0,0.891,2,440.4,0,0
36.76,0,22.75,8,0,0.144,2,950.0,0,0
105.27,0,16.36,2,0,0.635,0,1520.0,0,0
43.33,0,8.91,10,0,-1.351,1,737.4,0,0
98.55,0,4.99,14,0,-0.503,0,1273.8,0,0
91.99,0,77.47,2,0,0.109,4,462.2,0,0
70.7,0,36.45,8,0,0.362,5,488.9,0,0
131.02,0,15.43,14,0,-0.518,0,612.1,0,0
17.55,0,1.9,11,0,-0.401,2,678.3,0,0
26.97,0,0.79,18,0,-0.313,0,1268.1,0,0
53.01,1,5.88,17,0,-0.238,0,956.9,0,0
19.55,1,4.2,18,0,1.731,0,412.9,0,0
47.19,0,70.49,10,1,0.251,1,999.0,0,0
48.5,1,24.51,16,0,0.032,0,997.7,0,0
203.01,0,2.12,10,0,-1.007,3,188.9,0,0
75.28,0,43.89,17,0,-0.988,0,1583.2,0,0
159.97,0,18.24,13,0,-0.171,4,641.0,0,0
86.18,0,9.33,8,0,0.904,0,1264.9,0,0
42.3,0,4.64,8,0,-0.159,2,1145.1,0,0
74.71,1,32.25,11,0,-0.125,0,540.3,0,0
123.97,0,19.38,12,1,-0.595,1,1454.0,0,0
183.9,0,3.42,10,0,-1.393,1,1069.8,0,0
59.59,0,32.68,17,0,0.35,0,1449.1,0,0
16.44,0,69.97,13,0,-0.203,1,1760.7,0,0
15.48,0,3.61,11,0,0.357,1,601.9,0,0
50.53,0,10.91,16,0,0.124,2,1035.6,0,0
9.14,0,3.64,1,0,-0.771,1,464.9,0,0
306.69,0,41.23,17,0,0.18,0,1443.3,0,0
110.76,0,3.34,14,0,-1.033,0,405.5,0,0
38.85,0,3.6,16,0,0.174,1,519.7,0,0
25.97,0,41.86,18,0,-0.05,1,715.1,0,0
159.8,0,8.49,11,0,1.232,0,901.8,0,0
25.88,0,47.43,10,0,-0.694,0,1289.7,0,0
28.06,0,1.16,16,0,-1.062,0,426.2,0,0
34.78,0,24.25,4,0,-0.331,0,1028.5,0,0
73.48,0,22.0,10,0,0.487,0,697.9,0,0
113.03,0,4.99,11,0,-2.238,0,887.1,0,0
183.79,0,1.24,15,0,0.7,1,1559.7,0,0
162.1,0,0.19,9,0,-0.167,3,949.8,0,0
66.73,1,32.45,10,0,-0.914,0,1139.6,0,0
158.77,0,46.0,10,0,-0.294,1,349.0,0,0
37.7,1,14.77,12,0,-0.593,2,640.5,0,0
14.19,0,7.78,16,0,-0.98,0,904.9,0,0
37.7,1,1.25,14,0,-1.551,1,473.3,0,0
33.61,0,12.09,8,0,0.584,3,394.0,0,0
38.97,0,53.46,9,0,-0.448,0,648.5,0,0
29.5,0,35.41,19,0,-0.313,1,904.1,1,0
45.06,0,14.26,11,0,0.676,2,1255.6,0,0
112.96,0,1.84,13,0,0.045,0,1258.5,0,0
286.57,0,16.63,17,0,-1.248,1,852.9,0,0
15.39,0,1.87,18,0,0.538,1,955.7,0,0
22.32,1,38.61,11,0,1.187,2,443.7,0,0
34.03,0,31.89,10,0,0.402,0,1940.7,0,0
127.85,0,31.42,13,0,-0.692,2,1643.4,0,0
56.02,0,0.12,12,0,-1.178,0,1059.9,0,0
36.04,0,3.83,16,0,-0.721,2,794.6,0,0
122.64,1,31.95,16,0,0.082,0,1422.0,0,0
150.34,0,13.67,11,0,1.141,1,1957.5,0,0
65.63,0,17.55,12,0,-0.607,2,1124.0,0,0
33.32,0,7.14,16,0,-0.519,0,1265.4,0,0
83.91,0,26.23,6,0,0.817,0,709.3,1,0
54.69,0,14.82,14,0,-0.347,4,487.9,0,0
54.33,0,19.55,17,0,1.371,1,865.8,0,0
43.14,0,9.64,15,0,-0.118,2,1185.5,0,0
146.38,0,5.53,15,1,0.934,0,437.3,0,0
82.47,0,0.29,13,0,0.306,1,1883.3,0,0
160.83,0,1.22,18,0,0.566,0,1147.0,0,0
207.65,0,3.05,8,0,-0.142,3,1261.5,0,0
98.51,0,0.77,9,0,-0.089,2,346.8,0,0
43.36,0,27.42,16,0,0.335,1,732.8,0,0
161.46,0,23.15,15,0,0.639,1,958.1,0,0
99.07,0,6.06,20,0,0.421,2,533.5,0,0
609.64,0,15.44,15,0,-1.414,0,2233.0,0,0
86.8,0,13.95,9,0,0.206,0,1594.5,0,0
120.67,0,39.01,15,0,-0.525,0,981.0,0,0
85.36,0,2.16,12,0,-0.437,2,1336.8,0,0
344.78,1,3.04,0,1,1.759,3,117.0,0,1
61.3,0,55.5,15,0,0.366,0,796.2,0,0
53.52,0,0.32,12,0,1.358,0,1473.8,0,0
85.64,0,23.57,16,0,-0.186,1,869.2,0,0
103.86,0,1.84,9,0,1.578,2,1828.7,0,0
177.9,0,26.97,18,0,-0.878,0,686.7,0,0
86.71,0,4.07,20,0,0.985,2,477.1,0,0
44.99,0,6.86,10,0,0.345,0,911.1,0,0
50.51,0,42.62,19,0,0.167,1,2116.6,0,0
21.66,0,24.0,17,0,1.107,0,657.0,0,0
273.7,0,17.99,14,0,-0.509,1,1128.1,0,0
42.1,0,21.34,8,0,1.022,3,601.2,0,0
151.76,0,11.61,18,0,-0.167,0,2236.4,0,0
84.36,0,4.57,1,0,-0.514,1,467.2,0,0
86.33,0,49.41,11,0,-1.061,1,1151.6,0,0
60.35,0,41.56,15,0,1.268,0,788.6,0,0
34.14,0,32.64,21,0,0.913,0,1707.6,0,0
29.28,0,11.07,12,0,-0.382,0,811.0,0,0
289.8,0,20.58,11,0,0.436,3,807.4,0,0
73.47,0,2.21,12,0,0.101,1,775.8,0,0
173.55,0,7.64,21,0,-0.282,2,1168.9,0,0
216.41,1,5.48,18,0,0.772,1,769.4,0,0
47.03,0,17.64,9,0,-0.5,1,717.3,0,0
95.58,0,1.02,18,0,-1.753,1,460.4,0,0
69.29,0,8.65,23,0,0.208,1,622.9,0,0
24.94,0,6.41,14,0,0.053,0,1318.2,0,0
56.96,0,4.37,11,0,-0.475,2,661.1,0,0
109.88,0,18.95,13,0,-0.714,1,3791.6,0,0
300.02,1,2.57,23,1,3.173,9,136.4,0,1
43.63,0,6.24,17,0,-1.248,3,1003.0,0,0
50.6,0,31.99,11,0,-0.29,0,363.9,0,0
57.55,0,2.8,12,0,-0.7,2,1290.5,0,0
401.34,0,0.9,13,0,0.772,0,2461.0,0,0
14.03,0,6.07,8,0,0.413,1,524.5,0,0
102.15,0,1.89,12,1,-0.388,0,589.7,0,0
53.77,0,3.43,9,0,0.418,1,822.2,0,0
38.68,0,46.98,8,0,-0.086,1,398.4,0,0
52.66,0,2.6,12,0,-0.216,3,550.2,0,0
117.6,0,1.58,17,0,-0.044,1,1255.8,0,0
123.45,0,8.62,19,0,1.417,1,923.6,0,0
78.11,0,3.83,13,0,0.515,0,925.6,0,0
554.76,1,0.05,22,1,2.784,4,155.3,0,1
168.82,1,44.7,17,0,-0.239,2,363.5,0,0
196.08,0,42.35,10,0,0.715,1,462.6,0,0
133.48,0,42.44,20,0,0.686,1,738.0,0,0
41.92,0,30.7,15,0,0.208,0,1590.3,0,0
101.52,0,6.8,11,0,-0.263,0,720.9,0,0
101.93,0,7.46,13,0,-0.316,0,1018.2,0,0
33.34,0,18.03,16,0,-0.86,0,659.7,0,0
17.57,0,3.19,18,0,0.144,0,919.8,0,0
11.95,0,6.74,15,0,-0.488,0,1930.4,0,0
70.77,0,3.97,10,0,-0.349,1,1094.3,0,0
85.91,0,15.63,0,0,0.499,3,815.5,0,0
24.42,0,23.07,0,0,1.35,0,1219.8,0,0
162.25,0,6.29,13,0,0.299,1,1203.8,1,0
75.9,0,0.78,2,0,-0.084,0,1147.5,0,0
772.27,1,0.61,2,1,3.058,2,44.9,1,1
209.98,0,8.0,17,0,-0.015,0,728.3,0,0
91.37,0,8.48,12,0,0.91,2,424.2,0,0
26.94,0,96.6,8,0,0.31,0,864.0,0,0
98.45,0,8.88,2,0,0.155,2,556.1,0,0
117.87,0,3.04,14,0,0.212,2,522.4,0,0
41.87,0,5.16,17,0,-1.143,0,1009.2,0,0
19.57,0,21.55,15,0,0.312,0,906.1,0,0
72.62,0,17.73,17,0,-0.7,1,1218.7,0,0
28.48,0,29.22,12,0,0.316,2,1139.3,0,0
172.91,0,8.43,13,0,-0.588,1,1205.0,0,0
1213.68,1,2.63,4,1,1.22,7,60.2,0,1
47.18,0,30.49,18,0,0.473,0,2301.0,0,0
288.85,1,11.38,18,0,-0.122,1,2834.7,0,0
10.96,0,36.19,17,0,-0.916,0,731.7,0,0
74.78,1,45.65,13,0,-0.233,0,1109.8,0,0
224.75,0,79.73,8,0,1.765,0,997.5,0,0
31.29,0,4.91,10,0,-1.818,0,353.8,0,1
58.25,0,1.57,14,0,0.133,1,855.8,0,0
47.34,0,2.73,14,0,-0.808,0,360.2,0,0
37.29,1,93.3,14,1,1.102,1,527.5,0,0
82.1,0,7.09,11,0,0.653,3,1314.5,0,1
22.17,0,1.88,10,0,0.149,1,708.7,0,0
60.68,0,7.27,13,0,0.734,1,621.4,0,0
103.4,0,10.05,20,0,0.196,1,1559.8,0,0
55.54,0,113.56,19,0,0.005,1,1052.0,0,0
28.5,0,11.43,8,0,-0.479,2,1159.9,0,0
160.08,0,10.52,12,0,-0.289,3,1013.4,0,0
124.05,0,15.93,14,0,-0.371,0,550.6,0,0
27.52,0,4.0,10,0,0.008,1,454.8,0,0
22.2,0,7.3,12,0,-1.514,3,1156.1,0,0
29.69,0,50.73,9,0,0.824,0,1487.7,0,0
106.0,0,20.71,13,0,1.557,1,810.2,0,0
84.29,0,7.99,18,0,-0.346,1,1508.4,0,0
130.53,0,25.11,19,0,0.94,1,815.7,0,0
50.54,0,1.9,8,0,-0.107,2,745.5,0,0
30.39,0,30.32,15,0,-0.482,1,975.1,0,0
145.62,0,17.08,6,0,-0.305,0,601.9,0,0
41.66,0,47.08,17,0,0.069,1,1250.6,0,0
78.14,1,0.67,8,0,-0.577,1,1546.6,0,0
17.86,0,10.91,12,0,0.485,0,554.6,0,0
41.09,0,11.03,17,0,-0.415,3,725.9,0,0
157.27,1,75.9,19,0,-0.859,0,1544.3,0,0
36.28,0,45.68,11,0,-0.016,0,654.2,0,0
133.26,0,21.98,11,1,-0.555,4,641.0,0,0
9.19,0,11.2,10,0,-0.262,1,1800.4,0,0
41.45,0,10.45,18,0,-0.043,2,1969.8,0,0
57.65,0,18.26,10,0,-1.072,1,1022.0,0,0
293.29,0,5.88,12,0,1.167,1,983.8,0,0
24.69,1,13.79,9,0,0.65,1,1999.0,0,0
117.96,0,23.23,19,0,-0.504,2,1582.7,1,0
163.76,0,14.91,8,0,-0.015,0,2029.2,0,0
36.12,0,14.62,14,0,0.509,1,700.5,0,0
48.55,1,8.39,9,1,0.167,0,785.8,0,0
75.22,1,5.91,12,0,1.504,0,337.3,0,0
18.93,0,6.12,15,0,-0.191,0,370.4,0,0
45.29,0,22.72,16,0,0.951,2,399.3,1,0
197.29,0,18.16,14,0,-1.068,1,796.1,0,0
103.99,0,4.95,13,0,-0.945,1,603.3,0,0
58.37,0,19.67,11,0,1.348,0,1012.3,0,0
73.41,1,15.59,17,1,-0.346,1,678.0,0,0
109.26,0,0.24,16,0,-0.934,2,1704.9,0,0
128.58,0,6.92,16,0,-0.038,1,579.2,1,0
41.56,1,10.31,17,0,1.011,0,320.7,0,0
245.8,0,8.01,10,0,-0.611,0,453.2,0,0
204.16,0,57.2,19,0,-0.033,0,1599.7,0,0
118.59,0,7.49,19,0,-1.484,2,582.1,1,0
32.57,0,15.96,13,0,-0.375,0,1290.1,0,0
28.02,0,22.04,10,0,0.798,0,1001.4,0,0
50.52,0,37.9,12,0,-0.627,1,1491.8,0,0
70.22,0,11.37,12,0,-1.018,0,1792.5,0,0
14.83,0,0.95,4,0,-0.621,0,1042.4,0,0
101.54,0,11.26,11,0,-0.488,2,1055.6,0,0
199.21,0,32.24,19,0,0.612,2,251.7,0,0
108.85,0,1.11,10,0,0.304,0,962.0,0,0
278.68,0,1.37,0,1,1.487,5,115.2,1,1
37.54,0,25.63,19,0,0.458,3,732.4,0,0
33.95,0,12.23,17,0,0.023,0,331.3,0,0
86.05,1,15.65,5,0,-0.496,2,1215.2,0,0
58.54,0,1.78,9,0,-0.621,0,1292.2,0,0
97.18,0,6.1,15,0,0.346,0,481.7,0,0
111.21,0,3.94,18,0,1.271,2,858.5,1,0
168.7,1,4.27,19,0,-0.753,2,1653.7,1,0
25.47,1,34.88,13,0,-0.814,0,1294.8,1,0
80.51,0,8.05,8,0,-0.909,1,1103.1,0,0
48.96,0,27.65,12,0,0.665,1,1177.5,0,0
61.32,0,54.26,15,0,-0.034,2,229.6,0,0
139.04,0,6.61,15,0,0.444,1,931.5,0,0
152.5,0,11.88,19,0,-0.406,1,665.8,0,0
218.91,0,47.43,12,0,0.495,0,1787.5,0,0
95.75,0,36.77,18,0,-0.23,1,2296.2,0,0
60.73,1,9.84,9,0,-1.236,1,671.6,0,0
53.79,0,13.63,8,0,0.738,2,1900.3,0,0
787.82,1,7.2,3,0,3.097,1,67.8,0,1
15.26,0,37.0,18,0,-0.029,1,1254.6,0,0
208.26,0,21.18,9,0,-0.248,3,234.6,0,0
50.72,0,1.65,12,0,0.225,1,1671.7,0,0
102.52,0,71.3,15,0,-1.155,3,1482.6,0,0
118.77,0,9.11,12,0,0.345,1,933.8,0,0
23.14,0,4.55,19,0,-0.477,3,1255.0,0,0
30.42,0,32.14,0,0,-0.125,1,1323.9,0,0
576.32,1,6.35,22,1,0.516,5,536.3,0,1
248.38,0,19.71,16,0,0.911,1,1782.4,0,0
85.36,0,21.02,11,0,0.514,1,1799.4,0,0
40.71,0,19.04,9,0,-0.141,0,762.2,0,0
59.9,0,2.54,13,0,-0.081,2,632.5,0,0
167.89,0,4.36,10,0,-2.048,1,665.2,0,0
147.55,0,41.17,18,0,-0.658,0,624.0,0,0
19.18,0,62.38,8,0,0.134,0,778.9,0,0
267.51,0,1.84,7,0,-0.611,0,794.2,0,0
151.6,0,21.63,19,0,-1.061,3,597.9,0,0
58.58,0,15.74,18,0,0.384,1,861.1,0,0
24.22,0,1.62,14,1,1.045,2,1665.1,0,0
163.35,0,21.59,8,0,-0.577,0,959.5,0,0
125.31,1,2.23,19,1,3.518,4,58.9,1,1
99.98,0,15.01,8,0,0.7,0,482.0,0,0
19.31,0,7.99,11,0,0.58,0,685.2,0,0
54.75,0,28.41,10,0,-0.781,1,2008.3,0,0
950.75,1,50.94,18,0,-0.582,1,1624.2,0,0
67.63,0,37.87,7,0,1.442,1,600.3,0,0
35.49,0,74.43,9,1,-0.894,0,1791.1,1,0
28.3,0,5.08,19,0,-0.487,1,1343.0,0,0
300.75,0,18.7,13,0,1.573,1,1924.4,0,0
137.08,0,12.01,13,0,-0.455,1,389.4,0,1
220.59,0,13.72,11,0,1.082,0,702.4,0,0
82.35,0,1.24,19,0,-0.818,0,1384.1,0,0
2253.93,0,0.32,3,1,1.233,4,144.2,0,1
193.62,0,9.8,12,0,0.111,1,1154.4,0,0
32.42,1,12.19,18,0,0.869,1,1843.3,0,0
76.57,0,11.17,19,0,-0.374,0,1499.9,0,0
85.11,0,9.68,13,0,0.08,1,369.1,0,0
215.96,0,8.38,16,0,0.596,1,1236.5,0,0
87.45,0,7.39,8,0,-0.722,1,1547.0,0,1
39.19,0,6.83,17,0,1.792,2,545.1,0,0
70.42,0,42.38,14,0,0.83,1,1016.4,0,0
16.04,1,29.78,10,0,-0.286,1,584.1,0,0
9.27,0,14.83,13,0,-0.188,2,1125.4,0,0
135.18,0,10.32,8,0,1.529,3,852.3,0,0
48.5,0,19.75,22,0,-0.284,1,953.7,0,0
53.4,0,26.54,10,0,-0.378,1,1547.7,0,0
135.14,0,1.49,12,0,0.917,5,755.0,0,0
218.65,0,5.55,12,0,-1.12,1,808.2,0,0
105.04,0,31.61,11,0,-0.063,2,836.3,0,0
343.39,0,16.46,9,0,0.067,1,1071.1,0,0
155.86,0,1.86,22,1,3.233,9,197.7,1,1
102.24,1,7.83,12,0,-0.563,2,763.5,0,0
86.22,0,37.61,19,1,-1.252,1,638.4,0,0
81.8,0,6.76,12,0,0.055,1,1397.2,0,0
22.36,0,0.17,17,0,0.551,0,805.8,0,0
150.29,0,5.1,16,0,-0.543,3,902.4,0,0
8.34,0,39.86,17,0,-0.944,0,1279.9,0,0
40.52,1,6.6,14,0,1.005,2,717.4,0,0
68.0,0,13.22,12,0,0.423,2,473.0,0,0
34.08,0,7.32,11,0,-0.289,2,1766.7,0,0
45.42,0,21.39,11,0,0.737,3,1147.1,0,0
318.45,0,16.82,14,0,0.193,0,949.1,0,0
170.45,0,2.85,12,0,1.431,1,992.5,0,0
37.23,0,1.97,12,0,0.531,1,1937.4,0,0
44.74,1,15.9,12,0,-1.112,0,1288.8,0,0
22.52,0,1.08,19,0,-0.527,1,217.5,0,0
121.42,0,41.04,15,0,-0.489,0,940.5,0,0
53.93,0,17.89,18,1,0.248,3,994.4,0,0
12.53,1,96.09,19,0,-0.243,1,951.7,0,0
72.65,0,39.02,15,1,-0.902,0,334.3,0,0
96.85,0,20.22,9,0,0.471,0,528.8,0,0
151.21,0,16.21,19,0,0.8,0,383.9,0,0
62.66,0,55.78,13,0,-0.082,2,2081.4,0,0
48.58,0,14.29,6,0,0.168,1,959.5,0,0
360.8,0,29.63,19,0,-0.774,2,1035.2,0,0
67.06,0,10.57,9,0,-0.418,1,866.6,1,0
689.25,1,2.21,22,1,1.934,7,207.2,1,1
122.93,0,17.41,15,0,-0.385,1,419.2,0,0
42.16,0,26.18,8,0,0.447,2,598.4,0,0
119.87,1,25.33,2,0,0.205,0,637.9,0,0
19.35,0,24.48,18,0,-0.264,2,2086.2,0,0
45.03,0,9.41,13,0,-0.296,1,878.1,0,0
23.88,0,16.12,11,0,-1.574,2,709.8,0,0
39.88,0,15.41,16,0,1.285,0,1508.2,0,0
193.04,0,5.02,21,0,-1.668,0,811.2,0,0
39.63,0,57.91,9,0,0.338,2,480.9,0,0
122.8,0,2.17,13,0,0.03,0,591.3,0,0
242.18,0,14.18,17,0,-0.213,3,1501.6,0,0
65.14,0,31.22,8,1,-0.007,0,732.6,0,0
155.2,0,1.02,8,0,-0.53,0,1079.7,0,0
104.73,0,3.18,14,0,0.522,2,875.9,1,0
73.62,0,31.62,17,0,-1.051,2,1328.9,0,0
126.19,0,12.39,15,0,0.262,2,816.5,0,0
673.15,0,3.19,0,1,3.387,4,66.7,0,1
318.6,0,15.14,10,0,-0.542,0,642.5,0,0
38.8,0,20.64,13,0,-0.342,3,583.9,0,0
29.51,0,1.69,19,0,-0.32,1,1388.8,0,0
28.07,0,29.69,18,0,-0.132,2,710.8,0,0
155.29,0,4.61,4,0,0.402,0,1050.8,0,0
174.16,1,22.27,5,0,-0.029,0,1614.5,1,0
42.25,0,25.43,15,0,0.746,0,952.9,0,0
10.85,0,43.24,4,0,0.836,0,1135.8,1,0
37.58,0,2.57,12,0,0.247,1,718.4,0,0
106.24,0,2.87,16,0,0.546,2,814.9,0,0
63.01,0,27.91,19,0,1.62,1,1633.6,0,0
77.73,1,14.81,5,1,-1.131,2,1320.9,0,0
42.74,0,2.25,19,0,0.861,1,860.8,0,0
157.9,0,7.52,18,0,1.236,0,958.6,0,0
89.27,0,52.29,4,0,0.347,0,841.7,0,0
109.78,0,13.65,11,0,1.523,0,1249.2,0,0
76.34,0,42.44,13,0,1.419,0,698.9,0,0
104.14,1,24.07,15,0,-0.27,1,1248.2,0,0
98.47,0,30.9,10,1,-0.208,1,1902.5,0,0
30.3,0,5.73,12,0,0.424,0,1006.6,0,0
91.57,0,13.91,9,0,-0.499,1,500.5,0,0
130.68,1,14.51,9,0,2.169,4,891.5,0,0
178.02,1,25.73,13,0,0.631,2,1828.3,0,0
94.98,0,13.64,3,0,0.037,1,956.0,1,0
29.36,0,22.19,13,0,-1.128,1,558.9,0,0
33.46,0,39.39,12,1,0.202,0,872.4,0,0
46.07,0,8.13,13,1,-0.949,1,1692.6,0,0
78.34,1,7.85,21,0,0.608,3,700.6,0,0
60.11,1,6.68,15,0,-2.002,3,1707.2,0,0
25.66,0,6.49,14,0,1.107,2,840.6,0,0
25.53,0,8.19,9,0,-0.339,0,2494.1,0,0
11.2,0,3.03,8,0,-1.353,1,734.5,0,0
5.0,1,5.37,12,0,-0.013,0,618.5,0,0
59.62,0,2.75,10,0,0.013,4,244.0,0,0
479.24,0,21.65,14,0,-0.051,0,906.8,0,0
307.13,0,40.97,16,0,1.104,0,830.8,0,0
29.04,1,15.62,11,0,0.305,2,1821.5,0,0
75.75,0,43.05,13,0,0.637,1,1405.6,0,0
19.2,0,13.56,10,0,-0.199,3,1670.3,1,0
21.86,0,0.96,4,0,0.342,0,1499.3,0,0
24.1,0,6.7,12,0,-1.047,0,923.2,0,0
55.05,0,9.59,8,0,0.206,0,4291.6,0,0
57.11,1,10.54,15,0,-0.607,1,885.4,0,0
82.67,0,23.86,11,0,1.056,1,1134.4,0,0
614.32,0,4.5,4,1,5.006,8,161.4,0,1
117.18,1,11.91,16,0,0.06,1,2091.3,0,0
50.08,0,20.94,16,0,0.53,1,1427.1,0,0
68.77,0,9.34,10,0,0.21,0,1007.0,0,0
26.32,1,7.97,3,0,1.445,1,1226.2,0,0
21.27,0,44.06,8,0,-1.248,3,696.1,0,0
18.65,0,54.15,14,0,-0.091,4,788.3,1,0
