sme_id,month,monthly_inflow,monthly_outflow,overdraft_days_used,late_supplier_payments,inflow_volatility_3m,cash_runway_months,distressed_within_6_months
SME-308,10,34108.53,20018.08,2,0,0.1987,4.49,0
SME-308,11,46837.71,35906.45,1,0,0.1366,4.35,0
SME-308,12,47594.14,37982.04,2,1,0.1444,4.06,0
SME-309,1,19141.84,16676.32,2,0,0.1537,9.81,0
SME-309,2,18224.3,15272.42,1,1,0.0246,9.39,0
SME-309,3,15897.48,11329.55,1,0,0.0769,9.28,0
SME-309,4,20555.38,15783.75,1,0,0.1043,9.2,0
SME-309,5,15522.92,12419.27,0,0,0.1321,9.27,0
SME-309,6,22090.46,17997.43,2,0,0.1447,9.52,0
SME-309,7,25677.37,16981.21,3,0,0.1993,9.27,0
SME-309,8,24306.53,17728.41,0,0,0.0615,9.45,0
SME-309,9,22404.24,16222.05,0,1,0.0556,8.94,0
SME-309,10,25576.11,16301.04,2,0,0.0541,9.65,0
SME-309,11,21918.83,14526.19,2,0,0.0696,10.18,0
SME-309,12,21824.87,16491.44,5,1,0.0756,8.14,0
SME-310,1,61159.61,49673.07,1,0,0.1528,8.0,0
SME-310,2,57348.72,63430.38,1,0,0.0322,8.82,0
SME-310,3,51855.3,49103.63,0,0,0.0673,8.33,0
SME-310,4,54323.82,45663.06,4,0,0.0412,7.82,0
SME-310,5,57094.25,52836.34,1,1,0.0393,7.18,0
SME-310,6,64018.03,67728.12,6,0,0.0697,8.61,0
SME-310,7,53042.03,46622.83,1,0,0.0781,8.35,0
SME-310,8,47908.51,39681.91,1,1,0.1222,8.66,0
SME-310,9,72660.35,63089.45,0,2,0.1843,8.1,0
SME-310,10,58851.52,46131.92,1,0,0.1693,7.86,0
SME-310,11,53504.45,38494.34,1,2,0.1309,7.21,0
SME-310,12,47777.6,47659.2,2,1,0.0847,7.72,0
SME-311,1,36834.48,27421.96,3,3,0.4424,2.76,1
SME-311,2,28115.12,19833.64,1,1,0.1342,3.23,1
SME-311,3,34788.52,32345.64,1,0,0.112,2.99,1
SME-311,4,39877.6,35412.87,5,0,0.1406,2.25,1
SME-311,5,32277.89,30456.7,3,0,0.0887,2.85,1
SME-311,6,38069.53,34749.49,2,0,0.0882,2.75,1
SME-311,7,26729.86,28209.32,6,2,0.1611,1.88,1
SME-311,8,38082.67,39524.13,2,1,0.1951,2.4,1
SME-311,9,29905.28,28625.44,8,3,0.2162,2.5,1
SME-311,10,26755.85,19386.68,7,0,0.2387,2.44,1
SME-311,11,29007.6,36047.08,11,2,0.1694,3.0,1
SME-311,12,28081.63,20908.31,11,3,0.1298,2.23,1
SME-312,1,24544.14,15140.4,1,0,0.1161,10.66,0
SME-312,2,20094.72,16298.27,2,0,0.0997,11.74,0
SME-312,3,23062.02,20574.9,0,2,0.082,10.86,0
SME-312,4,21683.85,16783.65,3,0,0.0561,10.74,0
SME-312,5,25982.84,18189.22,2,0,0.076,11.05,0
SME-312,6,33494.1,29244.55,0,0,0.1804,11.71,0
SME-312,7,19724.75,12994.37,2,1,0.2132,11.07,0
SME-312,8,25716.58,16798.34,1,0,0.2142,10.87,0
SME-312,9,22202.65,18332.72,3,2,0.109,10.56,0
SME-312,10,29005.14,23612.77,2,1,0.1083,10.26,0
SME-312,11,25739.5,25977.28,1,0,0.1083,11.03,0
SME-312,12,23616.32,25528.46,3,0,0.0849,11.39,0
SME-313,1,27343.48,23402.71,2,2,0.079,12.5,0
SME-313,2,25616.05,20371.5,1,0,0.0326,11.96,0
SME-313,3,26440.88,20615.42,3,0,0.0267,12.74,0
SME-313,4,22239.54,21054.25,2,0,0.0734,12.71,0
SME-313,5,35552.95,37758.73,0,1,0.1979,12.55,0
SME-313,6,23301.07,20715.17,0,0,0.2235,13.32,0
SME-313,7,18923.61,12656.98,2,1,0.2715,13.3,0
SME-313,8,31082.6,20809.39,2,0,0.2058,12.91,0
SME-313,9,26903.5,26631.74,1,0,0.1968,12.9,0
SME-313,10,21157.48,19322.39,1,0,0.1542,13.36,0
SME-313,11,31962.75,28183.62,0,0,0.1655,13.59,0
SME-313,12,28520.29,25632.9,2,0,0.1656,13.36,0
SME-314,1,64793.86,57870.18,1,1,0.0683,5.39,0
SME-314,2,52806.28,48154.32,2,0,0.1019,6.11,0
SME-314,3,59609.06,38354.5,1,1,0.0831,5.56,0
SME-314,4,51979.31,38977.43,1,0,0.0624,5.76,0
SME-314,5,58089.52,44142.1,0,2,0.0583,6.01,0
SME-314,6,60112.94,39068.37,0,0,0.0609,5.09,0
SME-314,7,56453.15,44798.99,4,0,0.0257,4.54,0
SME-314,8,58905.3,40129.24,4,1,0.026,4.33,0
SME-314,9,66338.75,47927.92,1,4,0.0694,5.93,0
SME-314,10,56776.98,31975.03,1,1,0.0676,5.3,0
SME-314,11,63489.04,51822.54,3,3,0.0644,5.23,0
SME-314,12,58771.98,38828.02,0,0,0.0472,5.01,0
SME-315,1,36250.2,28278.4,0,1,0.096,10.69,0
SME-315,2,34987.81,36144.71,0,0,0.0177,11.09,0
SME-315,3,26231.0,22146.74,1,0,0.1371,10.91,0
SME-315,4,40794.37,42559.88,2,1,0.176,11.35,0
SME-315,5,37085.95,26194.41,0,0,0.1781,10.18,0
SME-315,6,29763.07,22527.03,3,2,0.1277,11.26,0
SME-315,7,37537.9,32759.7,1,0,0.1024,11.03,0
SME-315,8,43420.82,34005.94,4,0,0.1516,11.45,0
SME-315,9,35657.52,28828.76,1,0,0.0851,11.73,0
SME-315,10,40368.94,40665.13,2,2,0.0802,10.62,0
SME-315,11,28721.41,24614.94,1,1,0.137,11.9,0
SME-315,12,48610.58,56561.92,2,1,0.208,12.07,0
SME-316,1,32908.61,31814.04,0,0,0.1265,4.88,0
SME-316,2,29465.48,25115.07,6,0,0.0552,5.9,0
SME-316,3,32238.98,25626.22,1,0,0.0473,5.12,0
SME-316,4,34191.6,26765.87,1,0,0.0607,5.15,0
SME-316,5,41391.48,33748.43,3,0,0.1095,6.0,0
SME-316,6,35716.84,34307.79,0,1,0.0835,5.68,0
SME-316,7,39177.47,28931.17,2,1,0.0602,6.04,0
SME-316,8,31210.74,21567.83,0,0,0.0922,4.6,0
SME-316,9,27854.41,18734.04,4,1,0.145,4.78,0
SME-316,10,34194.85,29667.61,2,0,0.0833,5.45,0
SME-316,11,37511.21,30346.0,0,0,0.1207,4.48,0
SME-316,12,36667.31,34371.29,3,2,0.039,5.11,0
SME-317,1,23096.78,20072.75,1,0,0.4193,4.47,0
SME-317,2,16425.77,14185.51,1,2,0.1688,4.59,0
SME-317,3,28815.57,34286.57,1,2,0.2223,4.41,0
SME-317,4,28592.87,27708.5,4,1,0.2352,3.72,0
SME-317,5,17551.07,17855.8,5,1,0.2105,5.22,0
SME-317,6,19571.75,17054.79,5,1,0.2191,4.95,0
SME-317,7,19210.34,20979.94,6,2,0.0685,3.3,0
SME-317,8,17592.92,19939.37,3,0,0.0799,4.52,0
SME-317,9,22307.5,25725.21,4,2,0.1681,4.65,0
SME-317,10,18144.92,23414.26,4,0,0.164,3.16,0
SME-317,11,19189.56,22740.99,3,1,0.1851,2.82,0
SME-317,12,11784.87,13887.68,5,1,0.2938,3.84,0
SME-318,1,25642.96,24000.47,3,0,0.2812,2.11,1
SME-318,2,22772.57,21449.14,3,0,0.0593,2.92,1
SME-318,3,24262.05,21532.0,4,4,0.0484,2.53,1
SME-318,4,21689.4,24435.24,5,2,0.046,2.78,1
SME-318,5,26236.64,25177.46,3,0,0.0774,3.52,1
SME-318,6,24528.12,28840.12,2,2,0.0777,2.91,1
SME-318,7,27593.21,24655.28,5,1,0.0647,3.06,1
SME-318,8,18696.17,17007.56,6,3,0.1862,3.06,1
SME-318,9,24488.93,18595.85,4,1,0.2094,2.63,1
SME-318,10,21597.27,23762.73,6,4,0.2013,2.9,1
SME-318,11,22483.26,21118.45,6,5,0.1555,2.29,1
SME-318,12,17122.99,17752.83,5,2,0.2181,2.72,1
SME-319,1,47272.8,37063.61,1,0,0.0944,6.59,0
SME-319,2,45345.5,38608.91,1,0,0.0208,6.86,0
SME-319,3,48689.21,41620.11,1,1,0.0291,6.64,0
SME-319,4,35625.0,27326.62,4,0,0.1282,5.97,0
SME-319,5,48182.08,34568.02,0,0,0.1368,6.87,0
SME-319,6,39153.36,28059.1,1,0,0.129,6.94,0
SME-319,7,42787.23,32620.7,2,1,0.0855,6.88,0
SME-319,8,38618.13,25274.38,2,0,0.0461,6.62,0
SME-319,9,46729.89,41114.14,0,2,0.0775,6.68,0
SME-319,10,50091.58,34436.22,2,0,0.1067,5.26,0
SME-319,11,51795.53,40839.51,2,1,0.0425,6.12,0
SME-319,12,38752.0,34843.03,3,1,0.1235,7.65,0
SME-320,1,39616.79,28915.11,2,0,0.1348,5.94,0
SME-320,2,25983.31,22270.19,1,1,0.2078,4.91,0
SME-320,3,40067.08,38716.66,0,1,0.1856,6.24,0
SME-320,4,34533.51,29442.05,1,2,0.1728,5.68,0
SME-320,5,33301.39,25325.62,3,2,0.0818,5.38,0
SME-320,6,48609.51,50787.88,2,0,0.1789,6.39,0
SME-320,7,32117.99,30017.66,0,0,0.1976,5.68,0
SME-320,8,48607.27,43947.91,3,4,0.1803,6.38,0
SME-320,9,35682.2,30254.4,0,1,0.1826,6.39,0
SME-320,10,41092.78,36732.37,3,1,0.1268,6.43,0
SME-320,11,39271.06,35003.48,2,1,0.0581,6.07,0
SME-320,12,28144.55,22131.99,3,2,0.1582,5.47,0
SME-321,1,42290.67,42158.19,4,1,0.3327,3.43,1
SME-321,2,36958.67,32299.47,3,1,0.0673,4.27,1
SME-321,3,45735.83,40264.57,4,3,0.0867,2.92,1
SME-321,4,33291.23,35574.5,2,1,0.135,3.93,1
SME-321,5,36429.74,36208.84,1,0,0.1373,2.9,1
SME-321,6,40145.68,39434.89,1,0,0.0765,4.73,1
SME-321,7,28257.06,28750.04,6,1,0.1607,2.49,1
SME-321,8,40621.15,31212.61,3,1,0.196,2.85,1
SME-321,9,35223.84,33134.89,4,2,0.2055,3.25,1
SME-321,10,40618.98,42578.19,4,2,0.1269,2.97,1
SME-321,11,43503.78,48774.62,4,2,0.1653,1.89,1
SME-321,12,39376.14,47892.35,6,0,0.1291,2.11,1
SME-322,1,26419.31,28254.22,4,2,0.168,0.83,1
SME-322,2,36018.89,42978.26,3,1,0.1537,0.27,1
SME-322,3,23214.73,24507.92,2,3,0.1905,1.84,1
SME-322,4,21375.02,21087.46,1,0,0.2424,1.0,1
SME-322,5,27439.81,24053.1,0,1,0.1057,1.93,1
SME-322,6,24403.65,20352.37,5,0,0.1014,1.07,1
SME-322,7,28789.28,28018.86,4,0,0.086,1.81,1
SME-322,8,29766.71,33722.91,6,2,0.1197,2.04,1
SME-322,9,30543.23,31695.41,2,1,0.0733,1.14,1
SME-322,10,22347.26,20268.34,4,0,0.2098,2.05,1
SME-322,11,23562.78,30605.31,4,3,0.2288,1.81,1
SME-322,12,27285.75,31394.77,2,4,0.2086,0.25,1
SME-323,1,39413.06,32733.73,3,0,0.1605,10.85,0
SME-323,2,30865.08,23042.57,1,2,0.1216,11.41,0
SME-323,3,31379.23,26902.61,3,0,0.1155,10.42,0
SME-323,4,33943.41,28013.34,2,1,0.042,11.03,0
SME-323,5,40436.86,29175.92,3,1,0.1081,10.24,0
SME-323,6,33731.04,27222.48,0,1,0.0864,11.26,0
SME-323,7,43816.86,40813.94,1,0,0.1066,11.1,0
SME-323,8,32297.03,28083.01,2,0,0.14,10.43,0
SME-323,9,33467.82,28388.83,1,2,0.1417,11.34,0
SME-323,10,34213.41,27356.35,0,1,0.0237,10.91,0
SME-323,11,39940.81,27411.64,1,0,0.0806,12.02,0
SME-323,12,34715.13,33323.13,3,1,0.0714,11.04,0
SME-324,1,54750.96,43614.89,2,0,0.0765,8.25,0
SME-324,2,45320.49,39772.56,1,0,0.0942,7.18,0
SME-324,3,39833.63,36292.84,0,0,0.1321,8.98,0
SME-324,4,42633.74,31247.27,0,0,0.0526,7.58,0
SME-324,5,42339.92,45035.0,1,1,0.0302,8.3,0
SME-324,6,46091.56,45106.89,1,0,0.039,8.16,0
SME-324,7,52236.44,42118.16,3,1,0.087,7.19,0
SME-324,8,45220.74,37585.89,3,0,0.0653,9.14,0
SME-324,9,44764.09,38452.35,0,0,0.0721,7.8,0
SME-324,10,46074.96,40084.75,1,1,0.012,8.24,0
SME-324,11,52318.33,47666.24,2,0,0.0691,8.32,0
SME-324,12,50246.76,53523.73,2,1,0.0524,7.72,0
SME-325,1,81158.98,61708.06,2,1,0.0922,13.26,0
SME-325,2,77044.54,63896.45,2,3,0.026,14.37,0
SME-325,3,73456.37,54149.52,1,0,0.0408,12.72,0
SME-325,4,81861.35,52394.91,0,0,0.0445,13.76,0
SME-325,5,72598.1,41329.22,0,0,0.055,13.29,0
SME-325,6,82663.88,65882.9,3,1,0.0578,13.34,0
SME-325,7,68524.11,59983.49,0,2,0.0797,12.71,0
SME-325,8,71589.8,74503.69,3,2,0.0818,14.88,0
SME-325,9,72762.33,68262.8,0,0,0.0252,13.93,0
SME-325,10,78316.56,58622.91,1,0,0.0395,12.58,0
SME-325,11,71133.0,58661.49,2,0,0.0415,14.1,0
SME-325,12,65149.94,46342.96,1,2,0.0752,13.24,0
SME-326,1,49447.63,43971.58,1,5,0.0861,5.48,0
SME-326,2,58492.7,54012.63,1,0,0.0838,5.41,0
SME-326,3,47144.07,40834.96,1,0,0.0947,6.92,0
SME-326,4,69106.47,51219.47,1,4,0.154,5.44,0
SME-326,5,46963.92,35292.29,2,0,0.1911,6.63,0
SME-326,6,53629.61,39562.03,1,0,0.164,6.32,0
SME-326,7,59704.5,48181.96,1,0,0.0974,6.23,0
SME-326,8,53925.76,43118.46,0,1,0.0502,5.67,0
SME-326,9,48788.25,47968.89,1,0,0.0824,5.67,0
SME-326,10,44999.02,35405.11,1,2,0.0743,5.92,0
SME-326,11,50804.48,39567.34,0,3,0.0499,6.09,0
SME-326,12,72915.28,58050.05,0,1,0.2139,5.9,0
SME-327,1,38055.49,34737.57,1,0,0.1254,11.26,0
SME-327,2,36922.9,33030.1,1,0,0.0151,11.38,0
SME-327,3,46964.04,40721.8,0,0,0.1105,12.14,0
SME-327,4,35301.73,30567.47,3,0,0.1298,11.72,0
SME-327,5,37184.53,40478.21,0,0,0.1284,11.64,0
SME-327,6,33168.78,30220.6,2,0,0.0466,11.19,0
SME-327,7,52133.92,44888.54,2,0,0.1999,11.05,0
SME-327,8,52802.18,56134.68,0,1,0.1977,11.2,0
SME-327,9,37736.32,30907.6,1,1,0.1461,11.73,0
SME-327,10,49241.6,42614.31,1,0,0.138,11.8,0
SME-327,11,50255.89,40715.93,0,1,0.1241,11.65,0
SME-327,12,46790.96,36484.87,3,0,0.0298,11.67,0
SME-328,1,29083.56,32219.76,4,1,0.1866,4.72,1
SME-328,2,24159.37,22953.27,1,0,0.0925,5.5,1
SME-328,3,31868.76,30606.36,1,1,0.1124,4.39,1
SME-328,4,27471.36,26804.89,3,1,0.1135,4.77,1
SME-328,5,25077.47,31660.14,1,0,0.0999,4.38,1
SME-328,6,21004.77,21097.28,4,0,0.1089,4.81,1
SME-328,7,25203.41,27427.01,3,2,0.0996,5.54,1
SME-328,8,23516.85,21448.65,3,4,0.1072,4.74,1
SME-328,9,20600.77,22435.01,6,4,0.1329,4.37,1
SME-328,10,21602.37,23295.1,3,1,0.1317,3.66,1
SME-328,11,18185.75,26898.09,4,0,0.1671,3.45,1
SME-328,12,21016.1,20382.91,8,2,0.1637,3.67,1
SME-329,1,34607.32,27705.3,0,1,0.0667,6.6,1
SME-329,2,39561.16,40212.99,0,1,0.0668,6.87,1
SME-329,3,47159.74,33987.31,3,0,0.1276,6.32,1
SME-329,4,37892.14,31013.0,1,1,0.0971,6.16,1
SME-329,5,50234.22,36715.84,2,1,0.1163,5.88,1
SME-329,6,48775.97,40165.45,4,0,0.1207,5.41,1
SME-329,7,45660.95,41022.36,0,0,0.0396,7.49,1
SME-329,8,46092.75,53607.96,0,0,0.0294,6.48,1
SME-329,9,42825.91,35882.01,0,0,0.0323,5.56,1
SME-329,10,53884.51,49244.83,2,1,0.0975,6.86,1
SME-329,11,44879.35,38235.43,3,1,0.1018,6.21,1
SME-329,12,49052.48,45548.25,2,0,0.0747,5.58,1
SME-330,1,39567.62,37692.47,4,3,0.1047,7.54,0
SME-330,2,44350.49,31243.4,0,0,0.057,8.7,0
SME-330,3,39352.65,31491.62,2,1,0.0561,8.07,0
SME-330,4,43221.34,39378.6,1,2,0.0506,7.95,0
SME-330,5,52348.74,47116.7,0,0,0.1211,8.56,0
SME-330,6,40066.12,30739.19,2,1,0.1152,7.9,0
SME-330,7,55617.06,53090.77,2,1,0.1357,8.22,0
SME-330,8,46759.4,42278.12,1,0,0.1341,7.77,0
SME-330,9,47871.78,36544.56,4,0,0.0787,9.02,0
SME-330,10,44679.13,40873.03,2,0,0.0285,8.51,0
SME-330,11,35825.52,26297.17,0,0,0.1191,7.14,0
SME-330,12,49263.17,44062.69,0,0,0.1289,8.75,0
SME-331,1,44701.42,39398.59,5,0,0.1606,13.0,0
SME-331,2,35289.71,20045.78,0,1,0.1177,12.04,0
SME-331,3,35602.2,24170.17,5,0,0.1133,12.59,0
SME-331,4,42589.32,27495.29,0,0,0.0891,12.57,0
SME-331,5,36428.57,30230.95,1,2,0.0816,11.8,0
SME-331,6,33034.64,23470.25,0,0,0.1059,12.3,0
SME-331,7,38632.83,30340.25,0,1,0.0639,12.11,0
SME-331,8,36610.72,24985.3,1,0,0.0641,12.07,0
SME-331,9,37610.17,32211.42,2,0,0.0219,10.58,0
SME-331,10,48252.5,38337.44,0,1,0.129,12.01,0
SME-331,11,42349.79,32183.87,3,1,0.1019,12.51,0
SME-331,12,37028.92,27337.54,4,0,0.1077,13.09,0
SME-332,1,14957.38,12567.19,5,2,0.2724,1.64,1
SME-332,2,17872.97,12243.47,1,2,0.0888,0.87,1
SME-332,3,16133.92,15828.65,2,1,0.0734,1.84,1
SME-332,4,18043.98,14796.29,2,1,0.0497,0.28,1
SME-332,5,19113.41,17838.07,5,1,0.0694,1.57,1
SME-332,6,15152.82,13864.74,0,2,0.0959,1.57,1
SME-332,7,18558.21,15304.41,4,1,0.1239,1.52,1
SME-332,8,14284.42,11624.77,8,0,0.1613,1.71,1
SME-332,9,11671.06,8332.51,4,0,0.255,0.31,1
SME-332,10,12575.07,12651.39,6,0,0.166,0.32,1
SME-332,11,12791.48,12175.76,8,2,0.1165,1.2,1
SME-332,12,13835.86,14398.29,10,3,0.1863,2.16,1
SME-333,1,20412.09,18426.75,0,0,0.1585,12.22,0
SME-333,2,18913.2,19818.21,2,1,0.0381,12.64,0
SME-333,3,20424.55,14583.37,2,1,0.0356,13.79,0
SME-333,4,18974.85,16230.9,1,1,0.0359,13.58,0
SME-333,5,18363.18,12778.43,1,0,0.0449,13.8,0
SME-333,6,20924.97,16735.71,2,0,0.0562,13.28,0
SME-333,7,17149.98,10583.83,3,2,0.0836,13.56,0
SME-333,8,19827.92,15117.73,2,0,0.0821,12.95,0
SME-333,9,20647.9,19460.87,0,0,0.0778,13.36,0
SME-333,10,20133.58,15938.59,3,1,0.0167,12.18,0
SME-333,11,21065.98,13932.1,2,0,0.0185,11.86,0
SME-333,12,20517.83,17689.18,0,0,0.0186,12.96,0
SME-334,1,37583.95,33251.83,3,3,0.2249,1.09,1
SME-334,2,25068.05,26155.23,4,1,0.1998,2.9,1
SME-334,3,42463.07,47483.53,2,1,0.2091,2.32,1
SME-334,4,31938.23,26258.65,3,0,0.2158,1.64,1
SME-334,5,32968.96,35926.49,0,3,0.1324,1.68,1
SME-334,6,30113.64,24633.19,1,1,0.0373,1.93,1
SME-334,7,39769.58,47161.88,2,3,0.1374,0.95,1
SME-334,8,28843.62,25668.12,3,1,0.1893,1.03,1
SME-334,9,27304.23,24933.26,2,1,0.2175,0.41,1
SME-334,10,18887.04,19818.61,3,3,0.2611,1.76,1
SME-334,11,30087.37,36072.12,11,4,0.3119,0.92,1
SME-334,12,31870.68,31613.21,10,4,0.3462,0.42,1
SME-335,1,14427.94,12801.98,0,0,0.0882,10.27,0
SME-335,2,13045.24,10818.69,0,0,0.0503,10.44,0
SME-335,3,15763.2,12376.39,2,0,0.077,9.94,0
SME-335,4,12219.03,9241.86,0,0,0.1107,10.42,0
SME-335,5,13712.04,10519.81,2,0,0.1045,11.18,0
SME-335,6,16847.54,13284.19,1,0,0.1353,10.5,0
SME-335,7,13012.24,12445.67,1,0,0.1148,9.41,0
SME-335,8,20680.52,16371.49,2,1,0.1858,9.0,0
SME-335,9,19074.64,15072.04,2,0,0.1877,10.0,0
SME-335,10,14278.21,10220.44,2,1,0.151,10.55,0
SME-335,11,14693.67,12968.09,2,2,0.1355,9.88,0
SME-335,12,16159.04,10510.21,0,1,0.0536,11.31,0
SME-336,1,25594.41,21287.92,0,1,0.123,8.12,0
SME-336,2,22920.75,18027.75,0,0,0.0551,8.38,0
SME-336,3,28045.8,27376.77,0,1,0.082,7.94,0
SME-336,4,23570.26,18595.85,2,1,0.0917,7.39,0
SME-336,5,27346.42,19924.97,0,0,0.0747,7.7,0
SME-336,6,28356.32,19816.87,5,1,0.078,8.25,0
SME-336,7,27944.77,21728.21,1,3,0.0149,7.63,0
SME-336,8,32480.34,25677.37,0,0,0.0692,7.37,0
SME-336,9,32101.03,29656.02,0,0,0.0666,7.58,0
SME-336,10,25503.73,21566.21,0,1,0.1067,8.59,0
SME-336,11,25969.3,20578.16,4,1,0.1079,8.12,0
SME-336,12,27228.06,28574.25,1,0,0.0278,7.98,0
SME-337,1,38530.04,32051.39,2,2,0.0936,13.84,0
SME-337,2,37900.52,31364.49,2,0,0.0082,14.97,0
SME-337,3,52562.96,50360.33,1,0,0.1574,13.46,0
SME-337,4,48360.56,38913.07,0,1,0.1332,14.15,0
SME-337,5,57074.14,44064.72,0,0,0.0676,14.53,0
SME-337,6,49126.0,37969.38,1,0,0.0765,13.91,0
SME-337,7,42639.97,32956.68,2,0,0.119,13.95,0
SME-337,8,53757.95,51247.18,2,0,0.094,13.74,0
SME-337,9,43226.99,32791.34,2,0,0.1098,14.93,0
SME-337,10,43987.28,35929.36,1,0,0.102,13.34,0
SME-337,11,54673.14,37795.69,3,0,0.1105,14.68,0
SME-337,12,44529.66,36016.75,0,0,0.103,15.06,0
SME-338,1,53145.21,51715.94,1,1,0.0565,9.52,0
SME-338,2,47976.34,48659.07,2,2,0.0511,9.29,0
SME-338,3,39346.59,33737.37,0,0,0.1216,8.56,0
SME-338,4,64738.2,60660.85,1,0,0.208,8.71,0
SME-338,5,42620.91,37643.35,2,0,0.2306,9.73,0
SME-338,6,45772.12,44916.23,1,1,0.1914,8.76,0
SME-338,7,58690.23,64057.35,3,0,0.1418,9.74,0
SME-338,8,58839.13,54685.9,0,0,0.1125,9.03,0
SME-338,9,46962.02,38158.44,1,0,0.1015,8.1,0
SME-338,10,47881.19,44725.21,0,0,0.1053,9.35,0
SME-338,11,64582.51,55683.99,2,0,0.1524,8.31,0
SME-338,12,47355.07,35961.22,1,1,0.1502,8.36,0
SME-339,1,28740.11,26309.37,0,0,0.2407,3.34,1
SME-339,2,19344.64,21926.71,3,1,0.1954,2.47,1
SME-339,3,22880.75,29116.92,5,3,0.1638,3.62,1
SME-339,4,27606.45,21522.83,2,0,0.1454,3.57,1
SME-339,5,33921.57,40817.21,5,4,0.1608,3.41,1
SME-339,6,27056.69,31223.6,3,1,0.1055,2.61,1
SME-339,7,33568.68,43396.46,5,1,0.1231,2.75,1
SME-339,8,31651.79,33619.68,3,1,0.1172,3.1,1
SME-339,9,31647.29,42078.21,4,2,0.0838,2.07,1
SME-339,10,24908.46,28267.08,6,3,0.1892,2.64,1
SME-339,11,26554.48,30053.94,1,2,0.178,2.22,1
SME-339,12,22463.54,24392.67,10,4,0.2127,3.67,1
SME-340,1,35932.0,25306.4,2,2,0.1355,6.65,0
SME-340,2,40902.05,27507.36,1,1,0.0647,7.86,0
SME-340,3,57474.14,43327.25,0,0,0.2057,7.16,0
SME-340,4,49249.19,35229.19,0,0,0.1375,7.02,0
SME-340,5,42434.24,31520.02,0,0,0.1237,6.98,0
SME-340,6,42419.11,28466.89,3,0,0.0719,7.62,0
SME-340,7,41584.44,38614.59,0,0,0.0094,7.0,0
SME-340,8,47716.46,34017.86,3,1,0.0618,6.74,0
SME-340,9,43137.12,39534.98,0,1,0.059,7.61,0
SME-340,10,44385.11,34767.0,1,0,0.0429,6.31,0
SME-340,11,53702.52,47680.07,1,0,0.1001,7.89,0
SME-340,12,48623.5,44182.35,3,1,0.0779,6.66,0
SME-341,1,32703.62,29563.84,1,0,0.1367,10.21,0
SME-341,2,38262.93,33049.27,3,0,0.0783,8.76,0
SME-341,3,38075.08,38703.89,1,1,0.0709,9.05,0
SME-341,4,31396.92,24791.94,3,0,0.0889,7.46,0
SME-341,5,29306.61,25544.88,2,1,0.1136,9.16,0
SME-341,6,40945.14,30345.0,2,1,0.1495,9.37,0
SME-341,7,39330.34,32769.89,0,0,0.1409,7.85,0
SME-341,8,29180.64,26614.4,4,0,0.1427,8.36,0
SME-341,9,26750.69,26612.45,1,0,0.1716,8.6,0
SME-341,10,37109.87,28836.89,2,0,0.1426,9.11,0
SME-341,11,32383.0,25955.61,3,1,0.132,8.55,0
SME-341,12,39954.94,30489.34,2,1,0.0856,7.94,0
SME-342,1,22845.59,22453.93,2,1,0.3506,2.16,1
SME-342,2,17536.13,16885.17,1,1,0.1315,2.51,1
SME-342,3,17981.76,17253.82,2,1,0.1236,2.51,1
SME-342,4,21055.39,20850.24,2,2,0.083,2.41,1
SME-342,5,16033.64,16709.84,1,0,0.1126,3.17,1
SME-342,6,19407.32,23911.54,2,1,0.111,3.56,1
SME-342,7,20132.84,21997.75,4,1,0.1126,3.39,1
SME-342,8,15456.61,14313.82,4,1,0.1411,2.4,1
SME-342,9,22361.17,22205.57,5,2,0.2135,1.76,1
SME-342,10,15781.88,15137.04,3,1,0.2661,2.45,1
SME-342,11,16616.43,14406.91,8,1,0.2355,1.85,1
SME-342,12,20717.9,25321.49,7,4,0.221,1.32,1
SME-343,1,33310.24,36711.84,3,2,0.1468,7.96,0
SME-343,2,31550.75,24521.28,2,1,0.0271,8.42,0
SME-343,3,28924.23,27646.51,0,1,0.0576,8.81,0
SME-343,4,30177.59,34946.89,3,0,0.0355,9.09,0
SME-343,5,30032.45,32897.56,0,0,0.0188,7.99,0
SME-343,6,28453.3,22834.66,2,0,0.0264,8.49,0
SME-343,7,29234.82,24625.53,1,0,0.022,7.61,0
SME-343,8,28143.94,21503.37,0,1,0.016,8.26,0
SME-343,9,31056.92,27244.37,0,0,0.0408,8.34,0
SME-343,10,28417.77,21986.98,0,0,0.045,8.44,0
SME-343,11,36195.06,32493.11,4,1,0.1013,7.71,0
SME-343,12,30023.45,26640.8,2,1,0.1063,8.11,0
SME-344,1,29233.9,20617.38,0,0,0.0774,6.44,0
SME-344,2,22045.03,20588.22,1,1,0.1402,6.38,0
SME-344,3,28812.41,21146.89,0,0,0.1234,7.56,0
SME-344,4,23490.04,18944.43,0,1,0.1174,5.91,0
SME-344,5,28603.91,27664.17,1,0,0.0913,6.15,0
SME-344,6,23714.52,22238.16,0,0,0.0934,5.52,0
SME-344,7,20946.14,18859.97,0,0,0.1296,6.27,0
SME-344,8,29185.62,27594.47,2,0,0.1391,7.19,0
SME-344,9,25670.28,18961.7,2,2,0.1336,6.19,0
SME-344,10,25637.72,21097.93,2,1,0.0621,6.17,0
SME-344,11,21806.55,19008.97,1,0,0.0744,6.07,0
SME-344,12,30269.0,23454.35,2,0,0.1336,7.16,0
SME-345,1,30737.31,29600.43,3,0,0.1651,10.37,0
